price,title,location,bhk,bathroom,area
20000,"2BHK Flat for Rent, Sector 115, Kharar- Landran Road Mohali","Sector 115, Kharar",2,2,900
24500,3BHK independent Floor in Emaar for Rent Sector 108 Mohali,"Sector 108, Mohali",3,3,2400
22000,2Bhk Furnished Independent Sunny Enclave 125,"Sunny Enclave, Kharar",2,2,1250
20000,For Rent 2 Room set house (LIG) second floor sector 38 west chd,"Sector 38 West, Chandigarh",2,1,650
25000,3BHK Independent fully furnished House for rent,"Sector 127, Kharar",3,2,675
28000,2 BHK Fully Furnished Flat with store available,"Sector 127, Kharar",2,2,1234
10000,"One room independent set with kitchen,bath room,toilet etc","Sector 44C, Chandigarh",1,1,350
7000,1 Bed room set very close to PGI and Chandigarh University & PEC,"Sector 12, Chandigarh",1,1,1000
12000,1 room with attach washroom in 3bhk ground floor,"Sarangpur, Chandigarh",1,1,2250
16000,2bhk falt for rent,"Chachu Majra, Mohali",2,2,100
27000,2 BHK Fully Furnished Flat for Rent,"Sector 127, Kharar",2,2,1455
25000,2BHK Floor For Rent In Aerocity C - Block,"Sector 66B, Mohali",2,2,1054
25000,2bhk furnished flat,"Airport Road, Zirakpur",2,2,1355
28000,2bhk furnished flat,"Airport Road, Zirakpur",2,2,1350
12000,1bhk independent flat in 2bhk sharing,"Gillco Valley, Kharar",1,1,5223
42000,2 BHK Luxury Flat Available For Rent in Galaxy Height,"Sector 66A, Mohali",2,2,1075
25000,owner free 2Room set fully furnished house boys,"Sector 49B, Chandigarh",2,2,500
35000,Owner free 3bhk fully furinshed house sec 22,"Sector 22D, Chandigarh",2,2,500
15000,Only for girls,"Sector 124, Mohali",2,1,1600
21000,3BHK Flat for Rent with roof top,"Sunny Enclave, Kharar",3,3,1215
12000,2 seperate room semi furnished,"Sunny Enclave, Kharar",2,2,1350
12000,Offering a1 room without kitchen no time issue separate  washroom,"Sector 20A, Chandigarh",1,1,200
15500,2 Bhk semi Furnished independent kothi for rent.,"Airport Road, Zirakpur",2,2,1060
51500,4bhk semi furnished flat available for rent sector 105 emaar,"Sector 105, Mohali",4,4,2500
10000,Room for student or working Girls,"Sector 123, Mohali",1,1,150
4500,Needed one roomate only boys,"Sector 15C, Chandigarh",3,1,500
75000,14 marla 3bhk first floor for rent in chandigarh,"Sector 40A, Chandigarh",3,3,3848
19500,2BHK fully furnished flat for rent in Prime city Landran road Kharar,"Sector 127, Kharar",2,2,900
9000,Semi furnished 1 room set sector 27,"Sector 27D, Chandigarh",1,1,1000
25000,Fully furnished 2 room set sector 44,"Sector 44B, Chandigarh",2,1,1200
25000,Fully furnished 2 room set sector 19,"Sector 19D, Chandigarh",2,1,1250
30000,Independent 2 BHK sector 28 only samll family,"Sector 28D, Chandigarh",2,2,1500
25000,Fully furnished 2 room set sector 44,"Sector 44B, Chandigarh",2,1,1250
25000,Fully furnished 2 room set sector 19 only girls,"Sector 44B, Chandigarh",2,1,1200
15000,Fully furnished 1 room set sector 18,"Sector 18C, Chandigarh",1,1,1258
12200,Fully furnished 1 room set sector 20 only girls,"Sector 20D, Chandigarh",1,1,1000
15000,Fully furnished 1 room set sector 27,"Sector 27D, Chandigarh",1,1,1200
40000,2 BHK fully furnished flat for rent in sector 66A,"Sector 66A, Mohali",2,2,1350
12000,One room with kitchen and washroom,"Sector 23D, Chandigarh",1,1,1000
16000,"2BHK flat,car parking, for rent at Jal Vayu Tower Kharar","Sunny Enclave, Kharar",2,2,938
12000,Fully farnished 2 bhk with 2 bathroom attached newly build indupendent,"Mander Nagar, Kharar",2,2,1000
15000,2 bhk flat in sharing only for girls nd couple,"Sector 22C, Chandigarh",2,2,140
9500,Indipendent floor,"New Hari Enclave, Kharar",1,1,1600
13000,Two room set fully furnished,"Sector 127, Mohali",1,1,600
10000,"Fully Furnished 1 Room Set for Rent in Eden City, Kharar","Khanpur, Kharar",1,1,1100
24000,Independent 2 room set fully furnished for students working,"Sector 37A, Chandigarh",2,1,1500
25000,"2BHK , FULLY FURNISHED FLAT NEXT TO 200ft road","Sector 125, Mohali",2,2,990
7500,two rooms set for rent (For family),"Sector 115, Kharar",2,1,750
30000,3bhk Fully furnished for family,"Bansa Wali Chungi Mohalla, Kharar",3,2,1620
35000,3 bhk flat at sector 48 B Universal society,"Sector 48, Chandigarh",3,3,1100
11999,Independent 2BHK Furnished/Semi-furnished (Bachalors Allowed),"Harialpur, Mohali",2,2,1800
18000,Tolet 2nd floor,"Sector 37D, Chandigarh",2,1,1200
10000,Fully Furnished Flat available (independent),"Sector 22B, Chandigarh",1,1,800
12000,1 BHK Room for Rent on chd Highway– Couple Allowed,"Janta Nagar, Kharar",1,1,500
3000,roommate required,"Chogayan Mohalla, Kharar",1,1,25
37000,"3BHK , 150 Gaj , Duplex house for rent","Sector 125, Mohali",3,3,1337
32000,EMAAR 105 SOCITY FLAT,"Sector 105, Mohali",2,2,1350
30000,Airport road zirakpur,"Airport Road, Zirakpur",2,2,2100
30000,FLAT FOR RENT AIRPORT ROAD,"Airport Road, Zirakpur",3,3,1915
14000,2BHK for rent for BACHELORS AND FAMILY,"Mundi Kharar Ward No 3, Kharar",2,2,175
23000,Flat at gbp camellia near RBU,"Khanpur, Kharar",2,2,1099
22000,Flat in GBP Camellia,"Khanpur, Kharar",2,2,1122
20000,For Rent 2 BHK,"Sunny Enclave, Kharar",2,2,2000
6000,"For Boys only  , Working Male or Students","Sector 127, Kharar",1,1,500
15000,Owner free one bed room 2 washroom house,"Sunny Enclave, Kharar",2,1,900
10500,2BHK House Available the Rent,"Chandigarh Airport Area, Chandigarh",2,1,2000
11500,2BHK Available for Rent (Bachalors Allowed) Furnished or Semi-furnishe,"Harialpur, Mohali",2,2,1000
8200,ONE ROOM SET & 2 ROOM SET FOR RENT,"Sunny Enclave, Kharar",1,1,850
20000,2BHK FULLY FURNISHED/SEMI FURNISHED FLAT FOR RENT,"Sunny Enclave, Kharar",3,3,1850
12000,1RK/1BHK/2BHK/3BHK FLAT/KOTHI/ROOM FOR RENT,"Sunny Enclave, Kharar",1,1,950
20000,2BHK INDEPENDENT FLAT/&FLOOR FOR RENT FULLY FURNISHED,"Sunny Enclave, Kharar",2,2,1650
12000,ONE ROOM SET/1BHK/2BHK/3BHK FLAT/KOTHI/ROOM,"Sunny Enclave, Kharar",1,1,750
18000,2bhk floor on first floor of kothi,"Mandi Kharar, Kharar",2,2,1800
21000,2bhk appratment with power backup,"Khanpur, Kharar",2,1,1125
7500,Independent House for Bachelor for Girls and Boy,"Garden Colony, Kharar",1,1,400
22000,2BHK Apartment with fully furnished amenities,"Khanpur, Kharar",2,2,1125
70000,Ground floor for Rent,"Sector 35D, Chandigarh",3,3,2500
28000,Available 3bhk Semi furnished flat on airport road Zirakpur,"Airport Road, Zirakpur",3,3,1800
55000,Available 4bhk Luxury flat on Airport road Zirakpur,"Airport Road, Zirakpur",4,4,2190
35000,Available 3bhk Semi Furnished flat on PR7 Road zirakpur,"Airport Road, Zirakpur",3,3,1658
12000,2BBK Semi-Furn FF DIRECT OWNER,"Sunny Enclave, Kharar",2,2,2500
17000,2 Rooms Kitchen Bathroom set. First floor. Unfurnished.,"Sector 28D, Chandigarh",2,1,1000
13000,Fully furnished rooms with Ac snd with attached kitchen and washroom,"Khanpur, Kharar",2,1,12
9000,Room in sharing for girls no timing restrictions,"Sector 34A, Chandigarh",1,1,200
17500,Fully furnished 1 BHK Flat,"Sector 127, Kharar",1,1,580
17000,1 BHK Semifurnished Flat Available for Rent in SBP City of Dreams 116,"Sector 127, Kharar",1,1,700
17000,"1 BHK Flat For Rent inDevine home, Sector 115, Landran Kharar Road","Sector 115, Kharar",1,1,650
45000,Fully furnished flat for rent at airport road,"Airport Road, Zirakpur",3,3,1900
20000,Independent House for Rent,"Guru Teg Bahadur Nagar, Kharar",2,2,1200
40000,Newly Built 3BHK Builder Floor for rent in Sector 38 Chandigarh,"Sector 38B, Chandigarh",3,3,4200
30000,Modern 2BHK semi furnished floor for rent in Sector 34 Chandigarh,"Sector 34D, Chandigarh",2,2,3800
26000,Available 2bhk fully furnished independent floor in Aerocity i block,"Airport Road, Zirakpur",2,2,1500
22000,2bhk fully furnished independent kothi floor on airport road Zirakpur,"Airport Road, Zirakpur",2,2,1600
26000,Available 3bhk Semi Furnished flat on airport road Zirakpur,"Airport Road, Zirakpur",3,3,1800
38000,3bhk with ac flat available in Green lotus utsav,"Airport Road, Zirakpur",3,3,2100
55000,3bhk fully furnished flat available for rent in Medelion sec 82,"Sector 82, Mohali",3,3,1900
20000,Two rooms set only for girls,"Sector 38A, Chandigarh",2,2,500
10000,I bhk flat for rent,"Mundi Kharar Ward No 3, Kharar",1,1,800
23500,Fully Furnished 2bhk for Working Family Sec 125 Sunny,"Sunny Enclave, Kharar",2,2,1170
13500,2 bhk- semi furnished - Phase 11 /sector 65,"Sector 65, Mohali",2,1,1300
12500,2 bhk flat for rent,"Khanpur, Kharar",2,2,850
50000,Flate for rent the medallion,"Sector 82, Mohali",3,3,3100
42999,3 BHK Flat for Rent Lotus Utsav Airport Road PR7,"Airport Road, Zirakpur",3,3,2100
28000,3BK on 1 floor and 2BK on Ground floor ( FOR FAMILY ONLY),"Sector 23D, Chandigarh",3,1,1152
15000,2 BHK independent owner free flat available for rent,"Sector 124, Mohali",2,2,900
27000,3 bhk fully furnished flat available for rent in gated society.;:,"Sector 115, Mohali",3,3,1550
20000,"2 bhk ,2bhks fully furnished flat available in a gated andsafesociety","Sector 127, Kharar",2,2,1050
40000,3bhk Fully Furnished Flat.,"Airport Road, Zirakpur",3,3,1800
40000,2 bhk Fully Furnished Flat.,"Airport Road, Zirakpur",2,2,1300
25500,Spacious Owner-Free Flat for Rent  Main Road  Large Balcony  Ready,"Sector 45C, Chandigarh",2,1,1750
24000,2Bhk Fully Furnished Independent City Heart Kharar highway,"Sunny Enclave, Kharar",2,2,1250
35000,3 side open indipendent house with private garden,"Sector 124, Mohali",3,3,1890
95000,One kanal ground floor 3BHK SQ good build sector 35,"Sector 35A, Chandigarh",3,3,3000
5500,STUDIO APARTMENT ONE ROOM SET,"Sector 127, Kharar",1,1,200
3800,Female Roommate Needed,"Main Bazar, Kharar",2,2,600
7000,Need one roomate independent flat,"Sector 42B, Chandigarh",1,1,1
25000,2 BHK Furnished in Kharar ONLY 25% Brokergae,"Khanpur, Kharar",2,2,498
18000,2 BHK and 3 BHK fully furnished available for rent at for everyone,"Sector 127, Mohali",3,3,1357
20000,Near Chandigarh University,"Khanpur, Kharar",2,2,97
25500,Modernvalley Block A,"Khanpur, Kharar",3,3,1350
45000,A Luxury 3BHK High-Rise Apartment For RENT in Lotus Utsav,"Airport Road, Zirakpur",3,3,2100
3500,"Pg for students/family/bachelors per student- 3500,ful","Khanpur, Kharar",2,2,998
40000,3bhk ground floor,"Sector 38A, Chandigarh",3,2,1000
75000,3bhk fully fuly furnished first,"Sector 22B, Chandigarh",3,3,900
24000,Two room set fully furnished,"Sector 21D, Chandigarh",2,2,800
16000,Two room set,"Sector 37D, Chandigarh",2,1,600
20000,3 room set first floor,"Sector 23C, Chandigarh",2,2,800
30000,2bhk first floor,"Sector 23D, Chandigarh",2,2,900
35000,2bhk 2nd floor prafable,"Sector 37C, Chandigarh",2,2,1300
30000,2bhk ground  floor,"Sector 38 West, Chandigarh",2,2,1000
36000,2bhk 2nd floor,"Sector 35D, Chandigarh",3,3,1500
27000,Very finely painted and maintained 2bhk with 2 washroom in sector 43 b,"Sector 43, Chandigarh",2,2,1200
18000,3 bhk flat for rent,"Sector 123, Mohali",3,3,1230
45000,Green Lotus Utsav Zirakpur – 3BHK Semi-Furnished Apartment,"Airport Road, Zirakpur",3,3,2100
26999,Fully furnished 3 BHK flat is available for rent landran road,"Khanpur, Kharar",3,2,1300
22500,Semi furnished with lift,"Sector 123, Mohali",3,3,1800
45000,4bhk kothi fully furnished available for rent,"Sector 82, Mohali",4,3,1550
79999,4bhk Klv signature flat available for rent,"Sector 66A, Mohali",4,4,3500
21500,2 room set furnished house floor available for rent sector 82,"Sector 82, Mohali",2,2,2250
37999,2bhk Galaxy height flat available for rent,"Sector 66A, Mohali",2,2,1700
7500,1 room for rent in 3bhk - student/working professional - GTB Nagar,"Guru Teg Bahadur Nagar, Kharar",3,2,1000
24000,1Bhk for Rent in Sector 20,"Sector 20A, Chandigarh",1,1,1500
40000,2bhk Galaxy height flat fully furnished available for rent,"Sector 66A, Mohali",2,2,1650
19000,For Rent 2 Room Set 2nd floor Old House Sector 20 Only Govt Employee,"Sector 20A, Chandigarh",2,1,1200
55000,For Rent 3BHK FIRST Floor Renovated 14 Marla Sector 40,"Sector 40B, Chandigarh",3,3,2000
30000,"4Bhk for rent -Family, bachelor boys and Girls students and employees","Guru Teg Bahadur Nagar, Kharar",4,4,900
45000,For Rent 3BHK First Floor Sector 15,"Sector 15B, Chandigarh",3,3,1450
11900,1bhk flat for rent,"Sector 115, Mohali",1,1,600
30000,3 bhk flat for rent,"Sector 115, Kharar",3,3,1500
12500,"Single sharing room - ONLY FOR GIRLS PG, new house.","Sector 27D, Chandigarh",1,1,1200
17000,1bhk flat fully furnished fully independent sector 115 mohali,"Sante Majra, Kharar",1,1,900
16500,AC 2 Room Set Full Furnished independent brokerage 50%,"Sector 48, Chandigarh",2,1,1600
20000,House for Rent,"Garden Colony, Kharar",2,2,1100
28000,2BHK FULLY FURNISHED FIRST FLOOR,"Sector 38A, Chandigarh",2,2,1621
48000,KANAL HOUSE THREE BEDROOM D/D ATTACHED THREE BATHROOM AND KITCHEN,"Sector 36B, Chandigarh",3,3,1621
15500,"One BHK For Rent in SBP North Valley, Kharar, Mohali","Sector 127, Kharar",1,1,770
35000,Newly built 2bhk 2bath furnished available,"Sector 22A, Chandigarh",2,2,1600
16000,2BHK for Rent in Sunny Enclave,"Khanpur, Kharar",2,2,1600
6500,1bh 2bh 3BH flat kothi available,"Garden Colony, Kharar",1,2,580
8000,I m rent my house,"New Hari Enclave, Kharar",1,1,105
32000,"2+1 Bhk Flat Semi furnished Sky Garden Sector 66A, Mohali","Sector 66A, Mohali",3,2,1800
70000,"3+1 Bhk Flat in Falcon View JLPL Sector 66A, Mohali","Sector 66A, Mohali",4,4,2480
16500,2 bhk flat for rent,"Sunny Enclave, Kharar",2,2,1080
32000,2BHK Flat For Rent In JLPL GALAXY HEIGHTS,"Sector 82, Mohali",2,2,1055
30000,Fully furnished  flat 1 floo,"Guru Teg Bahadur Nagar, Kharar",3,3,1345
15000,"Independent flats for Rent 2BHK, semi furnished.","New Hari Enclave, Kharar",2,2,1150
32000,"Sector 36-A , 2nd Floor for rent","Sector 36A, Chandigarh",3,2,1500
17500,3bhk rent fully furnished,"Janta Nagar, Kharar",3,2,220
17000,Give rent house with Funiture,"Harialpur, Mohali",2,3,105
40000,3bhk semi furnished flat available in escon primera,"Airport Road, Zirakpur",3,3,1830
10000,House for rent purpose only,"New Hari Enclave, Kharar",1,1,700
16500,To let 1 BHK independent,"Sector 44A, Chandigarh",1,1,700
55000,3 BHK fully furnished flat For rent in sector 82,"Sector 82, Mohali",3,3,1995
20000,1 bhk fully furnished flat for rent,"Airport Road, Zirakpur",1,1,1080
27000,3 bhk fully furnished flat,"Airport Road, Zirakpur",3,2,1350
26000,Owner free 2 bhk fully furnished flat for rent,"Airport Road, Zirakpur",2,2,1250
8000,House only for rent purpose,"New Hari Enclave, Kharar",1,1,500
17000,2BHK FULLY FURNISHED INDEPENDENT NEWLY BUILD LUXURY HOUSE FOR RENT,"Garden Colony, Kharar",2,2,1000
45000,Property for rent,"Airport Road, Zirakpur",3,3,2000
33000,3BHK SEMI FURNISHED ( Near it city sec 83A & Mohali city center),"Sector 83, Mohali",3,3,2000
35000,3BHK FULLY FURNISHED (near Ambika la parsian & Amity university),"Sector 66B, Mohali",3,3,2000
16000,1RK FURNISHED LUXURY (Near Amity university & mohali city centre),"Sector 82, Mohali",1,1,600
45000,For Rent 3BHK 2nd Floor Newly Built Sector 40 Only Vegetarian family,"Sector 40A, Chandigarh",3,3,1600
90000,INDEPENDENT GROUND FLOOR,"Sector 36B, Chandigarh",3,3,1621
25000,SECURITY 3K TWO ROOM SET FULLY FURNISHED,"Sector 38A, Chandigarh",2,1,1621
5500,One and Two Room Set,"Sector 122, Mohali",2,1,925
16000,SBP City of Dreams 1 BHK Flat Available for Rent Sector 116,"Sector 127, Kharar",1,1,700
7500,3 BHK Flate (Shivjot Enclave) Fully furnished,"Guru Teg Bahadur Nagar, Kharar",3,3,1050
26000,2 bhk Fully furnished available,"Khanpur, Kharar",2,2,110
14500,1 bhk fully furnished independent flat,"Sector 115, Mohali",1,1,950
30000,First floor 2BHK attached 2 washrooms and verandah. Independent set.,"Sector 15B, Chandigarh",2,2,1500
25000,Furnished 2 Rooms attached Kitchen and Bathroom. Independent set,"Sector 16A, Chandigarh",2,1,1000
9500,1 bhk semi furnished independent first floor,"Sector 124, Mohali",1,1,1100
8500,1 room set with brand new ac,"Sector 124, Mohali",1,1,550
6000,Room rent for girls near by Amyra & Rayat bhara university,"Khanpur, Kharar",1,1,300
16500,2bhk with 1 pooja/store room first floor for rent,"Sunny Enclave, Kharar",2,3,2280
15000,2 BHK INDEPENDENT FLOOR,"Sunny Enclave, Kharar",2,2,1350
25000,For Rent 2BHK First' Floor 8 Marla Sector 40,"Sector 40A, Chandigarh",2,2,1200
10000,Need a room mate,"Guru Teg Bahadur Nagar, Kharar",2,2,10000
23300,3BHK ind flat for Rent in prime location with park,"JTPL Township, Kharar",3,3,1400
27000,PR 7 AIRPORT ROAD,"Airport Road, Zirakpur",3,3,1915
10000,Room for Rent,"Garden Colony, Kharar",1,1,1480
23000,2BHK Apartment available for rent in a prime location.,"Sector 45A, Chandigarh",2,1,800
10500,Good location,"Sunny Enclave, Kharar",2,2,1500
17000,100 Gaj 2 BHK House for Rent + terrace  Family Preferred  Sector 115,"Sector 115, Kharar",2,2,90
25000,Fully furnished,"Sector 123, Mohali",2,2,1400
13000,2BHK FLAT FOR RENT,"Mandi Kharar, Kharar",2,2,200
25000,2BHK Fully furnished home for rent,"Sunny Enclave, Kharar",2,2,100
17000,2 BHK fully furnish independent flat for,"Sunny Enclave, Kharar",2,2,1050
19000,"2 BHK independent floor, semi furnished","Sector 35D, Chandigarh",2,1,1700
12000,"2 bhk with one big hall washroom, modular kitchen","Jhungian, Mohali",2,1,1000
14000,For Girls fully furnished one bedroom attach bath kitchen sec 20 chd,"Sector 20A, Chandigarh",1,1,1200
15500,"For boys,girls pg newly built sector 34 ,20 chd","Sector 20D, Chandigarh",1,1,1800
68000,GROUND FLOOR THREE BEDROOM D/D ATTACHED THREE BATHROOM AND KITCHEN,"Sector 38D, Chandigarh",3,3,1621
70000,OWNER FREE GROUND FLOOR 3BHK FURNISHED FLOOR,"Sector 36B, Chandigarh",3,3,1621
14500,2Bhk Furnished Flat,"Sector 34B, Chandigarh",2,2,750
10000,Tolet service,"Jandpur, Mohali",1,1,1500
8000,1BHK APARTMENT,"Sector 115, Kharar",1,1,700
12000,1 room available in 3bhk,"Sector 48, Chandigarh",1,1,1200
20000,2 room set available,"Sector 65, Mohali",2,1,1200
21000,FLAT FOR RENT,"Zirakpur, Punjab",3,3,1800
32000,3bhk semi furnished flat,"Patiala Road, Zirakpur",3,3,2190
30000,3bhk furnished flat,"Patiala Road, Zirakpur",3,3,1650
49000,3+1bhk flat for rent in suncity parikarma sector 20 panchkula,"Sector 20, Panchkula",3,3,1850
34000,3 bhk flat for rent in chinar home peermuchlla orignal pics attached,"Peer Muchalla, Zirakpur",3,3,2170
35000,3 bhk flat for rent in chinar home peermuchlla orignal pics attached,"Peer Muchalla, Zirakpur",3,3,2170
32000,2bhk furnished,"Ambala Chandigarh Expressway, Zirakpur",2,2,1460
50000,3+1 bhk flat for rent in suncity parikarma sec 20 panchkula,"Sector 20, Panchkula",4,4,1850
48000,3+1 bhk flat for rent in suncity parikarma sec 20 panchkula,"Sector 20, Panchkula",4,4,1850
34000,3bhk fully furnished flat for rent in chinar home peermuchlla,"Peer Muchalla, Zirakpur",3,3,2170
23000,3bhk semi flat,"VIP Road, Zirakpur",3,3,1750
45000,3bhk furnished,"Ambala Chandigarh Expressway, Zirakpur",3,3,1885
32000,Flat for rent,"New Chandigarh, Chandigarh",3,2,1250
28000,2bhk furnished flat laxury,"Ambala Chandigarh Expressway, Zirakpur",2,2,1320
32000,3BHK FURNISHED FLAT,"Ambala Chandigarh Expressway, Zirakpur",3,3,1530
23500,"LUXURY FULLY FURNISHED 3BHK  1st FLOOR  MOTIA CITI, ZIRAKPUR","Ambala Chandigarh Expressway, Zirakpur",3,3,1649
19500,2BHK Furnished in Peermuchalla Adj sec20 panchkula,"Peer Muchalla, Zirakpur",2,2,1025
27000,Luxury 3BHK Semi-Furnished Apartment for Rent in HLP Palmillas,"VIP Road, Zirakpur",3,3,1750
35000,3BHK Fully Furnished Apartment for Rent – AV Ananta Lifestyle,"Patiala Road, Zirakpur",3,3,1500
24000,"3BHK Apartment for Rent – Sushma Grande Nxt, Zirakpur","Ambala Chandigarh Expressway, Zirakpur",3,2,1450
39000,"4 BHK Furnished  VIP Road, Zirakpur - Chandigarh","VIP Road, Zirakpur",4,4,2600
24500,2 bhk well furnished luxury flat available for rent,"Peer Muchalla, Zirakpur",2,2,1680
